"",track_name,id,track_pop,artist_name,artist_pop,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,save
171,Super Mario Maker (Airship Theme) - 8-Bit Computer Game Version,spotify:track:7KcMcH9s430C9KVeV9w4pn,3,8-Bit Arcade,38,[8-bit],0.758,0.346,7,-6.889,1,0.0464,0.244000,0.456,0.1320,0.7370,90.182,audio_features,7KcMcH9s430C9KVeV9w4pn,spotify:track:7KcMcH9s430C9KVeV9w4pn,https://api.spotify.com/v1/tracks/7KcMcH9s430C9KVeV9w4pn,https://api.spotify.com/v1/audio-analysis/7KcMcH9s430C9KVeV9w4pn,63889,4,0
172,Renegade - Undertronic Remix,spotify:track:7dboX0iC0cpxepJG8bED77,26,SharaX,41,"[otacore, pixel, speedrun]",0.753,0.544,8,-9.977,1,0.0475,0.005770,0.767,0.3130,0.2250,129.973,audio_features,7dboX0iC0cpxepJG8bED77,spotify:track:7dboX0iC0cpxepJG8bED77,https://api.spotify.com/v1/tracks/7dboX0iC0cpxepJG8bED77,https://api.spotify.com/v1/audio-analysis/7dboX0iC0cpxepJG8bED77,302779,4,0
173,Tick Tock - Undertronic Remix,spotify:track:1h51bzI72BzZVdn3qco4Up,26,SharaX,41,"[otacore, pixel, speedrun]",0.618,0.969,0,-6.859,0,0.0313,0.000328,0.959,0.3280,0.7080,134.993,audio_features,1h51bzI72BzZVdn3qco4Up,spotify:track:1h51bzI72BzZVdn3qco4Up,https://api.spotify.com/v1/tracks/1h51bzI72BzZVdn3qco4Up,https://api.spotify.com/v1/audio-analysis/1h51bzI72BzZVdn3qco4Up,332449,4,0
174,Megalovania (Undertale Remix),spotify:track:5mA2ShqBVbjlmRuW8vycmo,37,Mykah,37,"[lo-fi vgm, otacore, pixel, vgm remix]",0.609,0.941,11,-5.109,0,0.0542,0.000683,0.893,0.0272,0.7870,139.998,audio_features,5mA2ShqBVbjlmRuW8vycmo,spotify:track:5mA2ShqBVbjlmRuW8vycmo,https://api.spotify.com/v1/tracks/5mA2ShqBVbjlmRuW8vycmo,https://api.spotify.com/v1/audio-analysis/5mA2ShqBVbjlmRuW8vycmo,253732,4,0
175,Waterfall Death Dance,spotify:track:4EgKtVsxUGzOPre3LoUNzv,26,SharaX,41,"[otacore, pixel, speedrun]",0.558,0.847,7,-7.936,0,0.1010,0.001440,0.363,0.8780,0.2610,150.046,audio_features,4EgKtVsxUGzOPre3LoUNzv,spotify:track:4EgKtVsxUGzOPre3LoUNzv,https://api.spotify.com/v1/tracks/4EgKtVsxUGzOPre3LoUNzv,https://api.spotify.com/v1/audio-analysis/4EgKtVsxUGzOPre3LoUNzv,361604,4,0
176,Cupid,spotify:track:4dKa5ZzlGqUy3Wo0yaXKNI,1,FIFTY FIFTY,68,[k-pop girl group],0.770,0.661,2,-8.199,1,0.0336,0.652000,0,0.3830,0.9430,120.053,audio_features,4dKa5ZzlGqUy3Wo0yaXKNI,spotify:track:4dKa5ZzlGqUy3Wo0yaXKNI,https://api.spotify.com/v1/tracks/4dKa5ZzlGqUy3Wo0yaXKNI,https://api.spotify.com/v1/audio-analysis/4dKa5ZzlGqUy3Wo0yaXKNI,174253,4,0
177,Texas Was You,spotify:track:3XmGUn730lnJnYMUAMhlHk,14,Jason Aldean,73,"[contemporary country, country, country road, modern country rock]",0.631,0.784,8,-4.017,1,0.0343,0.011100,0.000072,0.0932,0.4700,110.066,audio_features,3XmGUn730lnJnYMUAMhlHk,spotify:track:3XmGUn730lnJnYMUAMhlHk,https://api.spotify.com/v1/tracks/3XmGUn730lnJnYMUAMhlHk,https://api.spotify.com/v1/audio-analysis/3XmGUn730lnJnYMUAMhlHk,205200,4,0
178,Big Green Tractor,spotify:track:4KAzYqfcijCSZa2P3etHoM,34,Jason Aldean,73,"[contemporary country, country, country road, modern country rock]",0.623,0.590,4,-5.014,1,0.0280,0.646000,0,0.2950,0.5790,137.071,audio_features,4KAzYqfcijCSZa2P3etHoM,spotify:track:4KAzYqfcijCSZa2P3etHoM,https://api.spotify.com/v1/tracks/4KAzYqfcijCSZa2P3etHoM,https://api.spotify.com/v1/audio-analysis/4KAzYqfcijCSZa2P3etHoM,204200,4,0
179,She's Country,spotify:track:0PspNrE4MSjr1JeB4OW0jn,39,Jason Aldean,73,"[contemporary country, country, country road, modern country rock]",0.553,0.872,1,-2.832,0,0.0782,0.198000,0,0.0659,0.6380,172.138,audio_features,0PspNrE4MSjr1JeB4OW0jn,spotify:track:0PspNrE4MSjr1JeB4OW0jn,https://api.spotify.com/v1/tracks/0PspNrE4MSjr1JeB4OW0jn,https://api.spotify.com/v1/audio-analysis/0PspNrE4MSjr1JeB4OW0jn,220573,4,0
180,You Make It Easy,spotify:track:6EGAfJaLUFzhS4zRBIEQ2J,38,Jason Aldean,73,"[contemporary country, country, country road, modern country rock]",0.375,0.5740,7,-5.305,1,0.0315,0.143000,0,0.1100,0.406,132.025,audio_features,6EGAfJaLUFzhS4zRBIEQ2J,spotify:track:6EGAfJaLUFzhS4zRBIEQ2J,https://api.spotify.com/v1/tracks/6EGAfJaLUFzhS4zRBIEQ2J,https://api.spotify.com/v1/audio-analysis/6EGAfJaLUFzhS4zRBIEQ2J,196800,3,0
181,Brand New Man - with Luke Combs,spotify:track:001UkMQHw4zXfFNdKpwXAF,70,Brooks & Dunn,68,"[contemporary country, country, country road]",0.573,0.8460,7,-4.866,1,0.0344,0.003720,0.000079,0.2900,0.562,127.061,audio_features,001UkMQHw4zXfFNdKpwXAF,spotify:track:001UkMQHw4zXfFNdKpwXAF,https://api.spotify.com/v1/tracks/001UkMQHw4zXfFNdKpwXAF,https://api.spotify.com/v1/audio-analysis/001UkMQHw4zXfFNdKpwXAF,191053,4,0
182,Man! I Feel Like A Woman!,spotify:track:6sxptembJVty4sNtcPMAVz,75,Shania Twain,72,"[canadian country, canadian pop, contemporary country, country, country dawn]",0.657,0.6390,10,-7.527,1,0.0412,0.581000,0,0.2780,0.674,124.882,audio_features,6sxptembJVty4sNtcPMAVz,spotify:track:6sxptembJVty4sNtcPMAVz,https://api.spotify.com/v1/tracks/6sxptembJVty4sNtcPMAVz,https://api.spotify.com/v1/audio-analysis/6sxptembJVty4sNtcPMAVz,234493,4,0
183,9 to 5,spotify:track:4w3tQBXhn5345eUXDGBWZG,81,Dolly Parton,72,"[classic country pop, country, country dawn]",0.554,0.7830,6,-5.852,1,0.0457,0.416000,0.000002,0.6310,0.813,105.390,audio_features,4w3tQBXhn5345eUXDGBWZG,spotify:track:4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/tracks/4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/audio-analysis/4w3tQBXhn5345eUXDGBWZG,162467,4,0
184,Jolene,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,75,Dolly Parton,72,"[classic country pop, country, country dawn]",0.674,0.5370,1,-10.971,0,0.0363,0.566000,0,0.1310,0.809,110.578,audio_features,2SpEHTbUuebeLkgs9QB7Ue,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,https://api.spotify.com/v1/tracks/2SpEHTbUuebeLkgs9QB7Ue,https://api.spotify.com/v1/audio-analysis/2SpEHTbUuebeLkgs9QB7Ue,161533,4,0
185,Thank God I'm a Country Boy,spotify:track:69HICMmc6nNLucAx3aJX9M,69,John Denver,68,"[classic country pop, folk, folk rock, mellow gold, singer-songwriter, soft rock]",0.762,0.5370,9,-9.580,1,0.0478,0.785000,0.000669,0.0551,0.958,105.603,audio_features,69HICMmc6nNLucAx3aJX9M,spotify:track:69HICMmc6nNLucAx3aJX9M,https://api.spotify.com/v1/tracks/69HICMmc6nNLucAx3aJX9M,https://api.spotify.com/v1/audio-analysis/69HICMmc6nNLucAx3aJX9M,193093,4,0
186,"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",spotify:track:1gKSpFpX3poa17WIAyFVsp,57,Waylon Jennings,67,"[classic texas country, country, outlaw country]",0.592,0.4220,9,-11.549,1,0.0332,0.614000,0.0015,0.1580,0.536,94.597,audio_features,1gKSpFpX3poa17WIAyFVsp,spotify:track:1gKSpFpX3poa17WIAyFVsp,https://api.spotify.com/v1/tracks/1gKSpFpX3poa17WIAyFVsp,https://api.spotify.com/v1/audio-analysis/1gKSpFpX3poa17WIAyFVsp,153200,3,0
187,Rhinestone Cowboy,spotify:track:0VwTeYNjcl30DyQlt3GPe0,68,Glen Campbell,61,"[adult standards, arkansas country, classic country pop, folk rock, mellow gold, nashville sound, singer-songwriter, soft rock]",0.644,0.6330,0,-8.006,1,0.0261,0.102000,0.000068,0.2270,0.647,115.193,audio_features,0VwTeYNjcl30DyQlt3GPe0,spotify:track:0VwTeYNjcl30DyQlt3GPe0,https://api.spotify.com/v1/tracks/0VwTeYNjcl30DyQlt3GPe0,https://api.spotify.com/v1/audio-analysis/0VwTeYNjcl30DyQlt3GPe0,194453,4,0
188,Beautiful Crazy,spotify:track:2rxQMGVafnNaRaXlRMWPde,84,Luke Combs,83,"[contemporary country, country]",0.551,0.4020,11,-7.431,1,0.0262,0.676000,0,0.0928,0.382,103.313,audio_features,2rxQMGVafnNaRaXlRMWPde,spotify:track:2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,193200,4,0
189,God's Plan,spotify:track:6DCZcSspjsKoFjzjrWoCdn,88,Drake,96,"[canadian hip hop, canadian pop, hip hop, pop rap, rap]",0.754,0.4490,7,-9.211,1,0.1090,0.033200,0.000083,0.5520,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4,0
190,Rich Flex,spotify:track:1bDbXMyjaUIooNwFE9wn0N,86,Drake,96,"[canadian hip hop, canadian pop, hip hop, pop rap, rap]",0.561,0.5200,11,-9.342,0,0.2440,0.050300,0.000002,0.3550,0.424,153.150,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3,0
191,OMG,spotify:track:65FftemJ1DbbZ45DUfHJXE,86,NewJeans,81,"[k-pop, k-pop girl group]",0.804,0.7710,9,-4.067,0,0.0433,0.357000,0.000003,0.1080,0.739,126.956,audio_features,65FftemJ1DbbZ45DUfHJXE,spotify:track:65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/tracks/65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/audio-analysis/65FftemJ1DbbZ45DUfHJXE,212253,4,0
192,Anaconda,spotify:track:794F99D5BQHS5ZGRXAs7I5,69,Nicki Minaj,87,"[hip pop, pop, queens hip hop, rap]",0.964,0.6050,9,-6.223,1,0.1790,0.066800,0.000008,0.2140,0.646,129.994,audio_features,794F99D5BQHS5ZGRXAs7I5,spotify:track:794F99D5BQHS5ZGRXAs7I5,https://api.spotify.com/v1/tracks/794F99D5BQHS5ZGRXAs7I5,https://api.spotify.com/v1/audio-analysis/794F99D5BQHS5ZGRXAs7I5,260240,4,0
193,Angel,spotify:track:3xZMPZQYETEn4hjor3TR1A,70,Sarah McLachlan,61,"[canadian pop, canadian singer-songwriter, ectofolk, lilith, permanent wave, pop rock]",0.532,0.0744,1,-16.092,1,0.0355,0.949000,0.000012,0.1060,0.125,117.131,audio_features,3xZMPZQYETEn4hjor3TR1A,spotify:track:3xZMPZQYETEn4hjor3TR1A,https://api.spotify.com/v1/tracks/3xZMPZQYETEn4hjor3TR1A,https://api.spotify.com/v1/audio-analysis/3xZMPZQYETEn4hjor3TR1A,270400,3,0
194,Rockstar,spotify:track:6n9yCXvLhnYMgJIiIcMu7D,68,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.616,0.9100,0,-3.004,1,0.0386,0.045900,0,0.3430,0.693,144.072,audio_features,6n9yCXvLhnYMgJIiIcMu7D,spotify:track:6n9yCXvLhnYMgJIiIcMu7D,https://api.spotify.com/v1/tracks/6n9yCXvLhnYMgJIiIcMu7D,https://api.spotify.com/v1/audio-analysis/6n9yCXvLhnYMgJIiIcMu7D,252040,4,0
195,How You Remind Me,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,86,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.446,0.7640,10,-5.042,1,0.0330,0.001350,0,0.0990,0.543,172.094,audio_features,0gmbgwZ8iqyMPmXefof8Yf,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840,4,0
196,Burn It to the Ground,spotify:track:1jq28NGw6wdtFKx8MBPy6C,79,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.617,0.9220,11,-3.474,1,0.0744,0.000247,0.388,0.3630,0.600,132.059,audio_features,1jq28NGw6wdtFKx8MBPy6C,spotify:track:1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/tracks/1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/audio-analysis/1jq28NGw6wdtFKx8MBPy6C,212347,4,0
197,Rockstar - 2020 Remaster,spotify:track:05tlUh0E6IFks9sCQguQKN,74,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.621,0.9130,0,-3.352,1,0.0385,0.047700,0,0.3140,0.679,144.073,audio_features,05tlUh0E6IFks9sCQguQKN,spotify:track:05tlUh0E6IFks9sCQguQKN,https://api.spotify.com/v1/tracks/05tlUh0E6IFks9sCQguQKN,https://api.spotify.com/v1/audio-analysis/05tlUh0E6IFks9sCQguQKN,255493,4,0
198,Animals - 2020 Remaster,spotify:track:2TeEhtmhMQmUyQJhnJNvAs,74,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.593,0.9570,7,-3.045,1,0.0499,0.000613,0.0287,0.2190,0.802,154.019,audio_features,2TeEhtmhMQmUyQJhnJNvAs,spotify:track:2TeEhtmhMQmUyQJhnJNvAs,https://api.spotify.com/v1/tracks/2TeEhtmhMQmUyQJhnJNvAs,https://api.spotify.com/v1/audio-analysis/2TeEhtmhMQmUyQJhnJNvAs,186587,4,0
199,Far Away - 2020 Remaster,spotify:track:05rWggLwQ2weA4D2cRAt55,70,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.513,0.7760,6,-5.202,1,0.0307,0.000774,0,0.0989,0.338,132.929,audio_features,05rWggLwQ2weA4D2cRAt55,spotify:track:05rWggLwQ2weA4D2cRAt55,https://api.spotify.com/v1/tracks/05rWggLwQ2weA4D2cRAt55,https://api.spotify.com/v1/audio-analysis/05rWggLwQ2weA4D2cRAt55,238160,4,0
200,Someday,spotify:track:4PkJ7c9y1CwpuVOiJODnCZ,76,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.2260,0.5970,163.118,audio_features,4PkJ7c9y1CwpuVOiJODnCZ,spotify:track:4PkJ7c9y1CwpuVOiJODnCZ,https://api.spotify.com/v1/tracks/4PkJ7c9y1CwpuVOiJODnCZ,https://api.spotify.com/v1/audio-analysis/4PkJ7c9y1CwpuVOiJODnCZ,207467,4,0
201,Savin' Me - 2020 Remaster,spotify:track:2BoWXJfClbDQkZCZsE0Ru7,70,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.442,0.805,3,-4.091,1,0.0270,0.000606,0,0.4020,0.5580,164.029,audio_features,2BoWXJfClbDQkZCZsE0Ru7,spotify:track:2BoWXJfClbDQkZCZsE0Ru7,https://api.spotify.com/v1/tracks/2BoWXJfClbDQkZCZsE0Ru7,https://api.spotify.com/v1/audio-analysis/2BoWXJfClbDQkZCZsE0Ru7,219293,4,0
202,Photograph - 2020 Remaster,spotify:track:3bYrSlgvWacP1LZV44pfzp,66,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.516,0.874,8,-3.811,1,0.0299,0.000819,0.000095,0.1250,0.4370,145.958,audio_features,3bYrSlgvWacP1LZV44pfzp,spotify:track:3bYrSlgvWacP1LZV44pfzp,https://api.spotify.com/v1/tracks/3bYrSlgvWacP1LZV44pfzp,https://api.spotify.com/v1/audio-analysis/3bYrSlgvWacP1LZV44pfzp,258893,4,0
203,She Keeps Me Up,spotify:track:4AGbGF8JPcaH43eCMuANXG,72,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.771,0.606,9,-8.634,1,0.0379,0.010800,0.000153,0.0237,0.7930,100.009,audio_features,4AGbGF8JPcaH43eCMuANXG,spotify:track:4AGbGF8JPcaH43eCMuANXG,https://api.spotify.com/v1/tracks/4AGbGF8JPcaH43eCMuANXG,https://api.spotify.com/v1/audio-analysis/4AGbGF8JPcaH43eCMuANXG,237663,4,0
204,If Today Was Your Last Day,spotify:track:4QJLKU75Rg4558f4LbDBRi,73,Nickelback,76,"[alternative metal, canadian rock, post-grunge]",0.485,0.911,3,-5.749,1,0.0355,0.000087,0,0.0920,0.5680,89.956,audio_features,4QJLKU75Rg4558f4LbDBRi,spotify:track:4QJLKU75Rg4558f4LbDBRi,https://api.spotify.com/v1/tracks/4QJLKU75Rg4558f4LbDBRi,https://api.spotify.com/v1/audio-analysis/4QJLKU75Rg4558f4LbDBRi,249067,4,0
205,Buddy Holly,spotify:track:3mwvKOyMmG77zZRunnxp9E,79,Weezer,73,"[alternative rock, modern power pop, modern rock, permanent wave, rock]",0.556,0.920,8,-4.606,1,0.0367,0.002710,0.00021,0.1170,0.7710,121.138,audio_features,3mwvKOyMmG77zZRunnxp9E,spotify:track:3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/tracks/3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/audio-analysis/3mwvKOyMmG77zZRunnxp9E,159227,4,0
206,All Star,spotify:track:3cfOd4CMv2snFaKAnMdnvK,83,Smash Mouth,66,"[pop rock, post-grunge]",0.731,0.867,11,-5.881,1,0.0320,0.039500,0,0.0861,0.7760,104.019,audio_features,3cfOd4CMv2snFaKAnMdnvK,spotify:track:3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/tracks/3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/audio-analysis/3cfOd4CMv2snFaKAnMdnvK,200373,4,0
207,Lollipop - Remix,spotify:track:1S2WWT5jW9J3MauQ7r7qN4,79,Darell,76,"[latin hip hop, reggaeton, trap latino, urbano latino]",0.846,0.738,3,-4.537,0,0.0803,0.234000,0,0.0987,0.9490,102.978,audio_features,1S2WWT5jW9J3MauQ7r7qN4,spotify:track:1S2WWT5jW9J3MauQ7r7qN4,https://api.spotify.com/v1/tracks/1S2WWT5jW9J3MauQ7r7qN4,https://api.spotify.com/v1/audio-analysis/1S2WWT5jW9J3MauQ7r7qN4,266616,4,0
208,Quédate Bebé,spotify:track:427yd0A6Tkq8p2RYP4NeVn,78,Grupo Frontera,85,[musica chihuahuense],0.670,0.752,9,-5.596,1,0.0408,0.248000,0,0.0599,0.8080,90.342,audio_features,427yd0A6Tkq8p2RYP4NeVn,spotify:track:427yd0A6Tkq8p2RYP4NeVn,https://api.spotify.com/v1/tracks/427yd0A6Tkq8p2RYP4NeVn,https://api.spotify.com/v1/audio-analysis/427yd0A6Tkq8p2RYP4NeVn,193259,4,0
209,Sugar,spotify:track:31RTFPrB7wmYBhlkM2ILXG,77,System Of A Down,79,"[alternative metal, nu metal, rap metal, rock]",0.451,0.889,1,-2.693,1,0.2610,0.001670,0.00215,0.2580,0.5860,131.073,audio_features,31RTFPrB7wmYBhlkM2ILXG,spotify:track:31RTFPrB7wmYBhlkM2ILXG,https://api.spotify.com/v1/tracks/31RTFPrB7wmYBhlkM2ILXG,https://api.spotify.com/v1/audio-analysis/31RTFPrB7wmYBhlkM2ILXG,153800,4,0
210,Breathe,spotify:track:4QvchxEDRzAosUOkZzJGI6,45,DOE,49,[],0.558,0.394,9,-9.380,1,0.0434,0.625000,0,0.0982,0.0949,56.454,audio_features,4QvchxEDRzAosUOkZzJGI6,spotify:track:4QvchxEDRzAosUOkZzJGI6,https://api.spotify.com/v1/tracks/4QvchxEDRzAosUOkZzJGI6,https://api.spotify.com/v1/audio-analysis/4QvchxEDRzAosUOkZzJGI6,172218,4,0
211,Girls,spotify:track:7EjL6DoRMa601VXjoyyBSE,60,Rachel Platten,61,"[post-teen pop, talent show, viral pop]",0.521,0.186,2,-8.433,1,0.0460,0.962000,0,0.1190,0.5390,74.227,audio_features,7EjL6DoRMa601VXjoyyBSE,spotify:track:7EjL6DoRMa601VXjoyyBSE,https://api.spotify.com/v1/tracks/7EjL6DoRMa601VXjoyyBSE,https://api.spotify.com/v1/audio-analysis/7EjL6DoRMa601VXjoyyBSE,171022,3,0
212,unravel,spotify:track:1rN9QoVxw5U7TJkyaUR8C1,74,TK from Ling tosite sigure,56,"[j-poprock, j-rock]",0.508,0.889,7,-2.755,0,0.0862,0.049500,0,0.0984,0.3320,135.014,audio_features,1rN9QoVxw5U7TJkyaUR8C1,spotify:track:1rN9QoVxw5U7TJkyaUR8C1,https://api.spotify.com/v1/tracks/1rN9QoVxw5U7TJkyaUR8C1,https://api.spotify.com/v1/audio-analysis/1rN9QoVxw5U7TJkyaUR8C1,238360,4,0
213,DADDY,spotify:track:1eMVXXpNPEUdFRy5ZH7FpM,63,PSY,62,"[k-rap, korean old school hip hop]",0.762,0.869,6,-3.287,0,0.1300,0.079300,0,0.1370,0.7470,132.050,audio_features,1eMVXXpNPEUdFRy5ZH7FpM,spotify:track:1eMVXXpNPEUdFRy5ZH7FpM,https://api.spotify.com/v1/tracks/1eMVXXpNPEUdFRy5ZH7FpM,https://api.spotify.com/v1/audio-analysis/1eMVXXpNPEUdFRy5ZH7FpM,230635,4,0
214,Perfect,spotify:track:0tgVpDi06FyKpA1z0VMD4v,90,Ed Sheeran,87,"[pop, singer-songwriter pop, uk pop]",0.599,0.448,8,-6.312,1,0.0232,0.163000,0,0.1060,0.1680,95.050,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3,0
